level,vaccination_date,vaccinated,geography,lower_age_limit,region
age_school,2021-09-22,38898,England,16,
age_school,2021-09-23,41002,England,16,
age_school,2021-09-24,36451,England,16,
age_school,2021-09-25,41672,England,16,
age_school,2021-09-26,21130,England,16,
age_school,2021-09-27,26308,England,16,
age_school,2021-09-28,28158,England,16,
age_school,2021-09-29,30176,England,16,
age_school,2021-09-30,29586,England,16,
age_school,2021-10-01,27958,England,16,
age_school,2021-10-02,33126,England,16,
age_school,2021-10-03,19033,England,16,
age_school,2021-10-04,23182,England,16,
age_school,2021-10-05,24063,England,16,
age_school,2021-10-06,27537,England,16,
age_school,2021-10-07,26591,England,16,
age_school,2021-10-08,27145,England,16,
age_school,2021-10-09,35808,England,16,
age_school,2021-10-10,20425,England,16,
age_school,2021-10-11,23387,England,16,
age_school,2021-10-12,24026,England,16,
age_school,2021-10-13,25752,England,16,
age_school,2021-10-14,25241,England,16,
age_school,2021-10-15,27450,England,16,
age_school,2021-10-16,36163,England,16,
age_school,2021-10-17,18258,England,16,
age_school,2021-10-18,21669,England,16,
age_school,2021-10-19,22124,England,16,
age_school,2021-10-20,24430,England,16,
age_school,2021-10-21,24218,England,16,
age_school,2021-10-22,23965,England,16,
age_school,2021-10-23,31956,England,16,
age_school,2021-10-24,16608,England,16,
age_school,2021-10-25,21433,England,16,
age_school,2021-10-26,22353,England,16,
age_school,2021-10-27,24404,England,16,
age_school,2021-10-28,22892,England,16,
age_school,2021-10-29,20685,England,16,
age_school,2021-10-30,23796,England,16,
age_school,2021-10-31,12151,England,16,
age_school,2021-11-01,15714,England,16,
age_school,2021-11-02,17688,England,16,
age_school,2021-11-03,18771,England,16,
age_school,2021-11-04,18633,England,16,
age_school,2021-11-05,19235,England,16,
age_school,2021-11-06,26549,England,16,
age_school,2021-11-07,12734,England,16,
age_school,2021-11-08,17250,England,16,
age_school,2021-11-09,18310,England,16,
age_school,2021-11-10,21135,England,16,
age_school,2021-11-11,20494,England,16,
age_school,2021-11-12,19824,England,16,
age_school,2021-11-13,27906,England,16,
age_school,2021-11-14,13617,England,16,
age_school,2021-11-15,15873,England,16,
age_school,2021-11-16,17616,England,16,
age_school,2021-11-17,21117,England,16,
age_school,2021-11-18,19694,England,16,
age_school,2021-11-19,20045,England,16,
age_school,2021-11-20,27996,England,16,
age_school,2021-11-21,14144,England,16,
age_school,2021-11-22,17636,England,16,
age_school,2021-11-23,22645,England,16,
age_school,2021-11-24,26054,England,16,
age_school,2021-11-25,26773,England,16,
age_school,2021-11-26,30026,England,16,
age_school,2021-11-27,48379,England,16,
age_school,2021-11-28,36616,England,16,
age_school,2021-11-29,31471,England,16,
age_school,2021-11-30,38728,England,16,
age_school,2021-12-01,42877,England,16,
age_school,2021-12-02,40154,England,16,
age_school,2021-12-03,39796,England,16,
age_school,2021-12-04,56045,England,16,
age_school,2021-12-05,34582,England,16,
age_school,2021-12-06,29359,England,16,
age_school,2021-12-07,32747,England,16,
age_school,2021-12-08,37880,England,16,
age_school,2021-12-09,43790,England,16,
age_school,2021-12-10,40757,England,16,
age_school,2021-12-11,56266,England,16,
age_school,2021-12-12,43358,England,16,
age_school,2021-12-13,46870,England,16,
age_school,2021-12-14,62863,England,16,
age_school,2021-12-15,79715,England,16,
age_school,2021-12-16,109436,England,16,
age_school,2021-12-17,113652,England,16,
age_school,2021-12-18,143959,England,16,
age_school,2021-12-19,145270,England,16,
age_school,2021-12-20,156906,England,16,
age_school,2021-12-21,173843,England,16,
age_school,2021-12-22,164350,England,16,
age_school,2021-12-23,123428,England,16,
age_school,2021-12-24,34119,England,16,
age_school,2021-12-25,1100,England,16,
age_school,2021-12-26,5233,England,16,
age_school,2021-12-27,60119,England,16,
age_school,2021-12-28,73730,England,16,
age_school,2021-12-29,95938,England,16,
age_school,2021-12-30,83375,England,16,
age_school,2021-12-31,33264,England,16,
age_school,2022-01-01,4932,England,16,
age_school,2022-01-02,32110,England,16,
age_school,2022-01-03,39042,England,16,
age_school,2022-01-04,57681,England,16,
age_school,2022-01-05,56791,England,16,
age_school,2022-01-06,51323,England,16,
age_school,2022-01-07,47276,England,16,
age_school,2022-01-08,60101,England,16,
age_school,2022-01-09,37225,England,16,
age_school,2022-01-10,32988,England,16,
age_school,2022-01-11,32069,England,16,
age_school,2022-01-12,32639,England,16,
age_school,2022-01-13,30778,England,16,
age_school,2022-01-14,29814,England,16,
age_school,2022-01-15,37596,England,16,
age_school,2022-01-16,22027,England,16,
age_school,2022-01-17,23007,England,16,
age_school,2022-01-18,24662,England,16,
age_school,2022-01-19,25112,England,16,
age_school,2022-01-20,24789,England,16,
age_school,2022-01-21,27120,England,16,
age_school,2022-01-22,32352,England,16,
age_school,2022-01-23,18082,England,16,
age_school,2022-01-24,21013,England,16,
age_school,2022-01-25,20505,England,16,
age_school,2022-01-26,21824,England,16,
age_school,2022-01-27,21706,England,16,
age_school,2022-01-28,22167,England,16,
age_school,2022-01-29,26430,England,16,
age_school,2022-01-30,16343,England,16,
age_school,2022-01-31,16170,England,16,
age_school,2022-02-01,15403,England,16,
age_school,2022-02-02,16348,England,16,
age_school,2022-02-03,16511,England,16,
age_school,2022-02-04,15653,England,16,
age_school,2022-02-05,19124,England,16,
age_school,2022-02-06,9568,England,16,
age_school,2022-02-07,12871,England,16,
age_school,2022-02-08,13119,England,16,
age_school,2022-02-09,13966,England,16,
age_school,2022-02-10,13711,England,16,
age_school,2022-02-11,15833,England,16,
age_school,2022-02-12,19561,England,16,
age_school,2022-02-13,8951,England,16,
age_school,2022-02-14,11367,England,16,
age_school,2022-02-15,13723,England,16,
age_school,2022-02-16,14729,England,16,
age_school,2022-02-17,14921,England,16,
age_school,2022-02-18,9428,England,16,
age_school,2022-02-19,15354,England,16,
age_school,2022-02-20,7275,England,16,
age_school,2022-02-21,11545,England,16,
age_school,2022-02-22,12699,England,16,
age_school,2022-02-23,14167,England,16,
age_school,2022-02-24,13454,England,16,
age_school,2022-02-25,13304,England,16,
age_school,2022-02-26,16537,England,16,
age_school,2022-02-27,9355,England,16,
age_school,2022-02-28,10416,England,16,
age_school,2022-03-01,10206,England,16,
age_school,2022-03-02,11845,England,16,
age_school,2022-03-03,11238,England,16,
age_school,2022-03-04,12353,England,16,
age_school,2022-03-05,16560,England,16,
age_school,2022-03-06,8189,England,16,
age_school,2022-03-07,9545,England,16,
age_school,2020-12-08,588,England,25,
age_school,2020-12-09,1141,England,25,
age_school,2020-12-10,1563,England,25,
age_school,2020-12-11,1582,England,25,
age_school,2020-12-12,1443,England,25,
age_school,2020-12-13,814,England,25,
age_school,2020-12-14,1488,England,25,
age_school,2020-12-15,2240,England,25,
age_school,2020-12-16,2820,England,25,
age_school,2020-12-17,3103,England,25,
age_school,2020-12-18,3187,England,25,
age_school,2020-12-19,2569,England,25,
age_school,2020-12-20,3283,England,25,
age_school,2020-12-21,4409,England,25,
age_school,2020-12-22,4499,England,25,
age_school,2020-12-23,5457,England,25,
age_school,2020-12-24,2631,England,25,
age_school,2020-12-25,58,England,25,
age_school,2020-12-26,441,England,25,
age_school,2020-12-27,980,England,25,
age_school,2020-12-28,1719,England,25,
age_school,2020-12-29,5161,England,25,
age_school,2020-12-30,9539,England,25,
age_school,2020-12-31,9021,England,25,
age_school,2021-01-01,2529,England,25,
age_school,2021-01-02,4255,England,25,
age_school,2021-01-03,3254,England,25,
age_school,2021-01-04,7385,England,25,
age_school,2021-01-05,11673,England,25,
age_school,2021-01-06,15102,England,25,
age_school,2021-01-07,18741,England,25,
age_school,2021-01-08,20378,England,25,
age_school,2021-01-09,15645,England,25,
age_school,2021-01-10,12420,England,25,
age_school,2021-01-11,16540,England,25,
age_school,2021-01-12,18419,England,25,
age_school,2021-01-13,20004,England,25,
age_school,2021-01-14,20716,England,25,
age_school,2021-01-15,22855,England,25,
age_school,2021-01-16,18062,England,25,
age_school,2021-01-17,12429,England,25,
age_school,2021-01-18,16738,England,25,
age_school,2021-01-19,18561,England,25,
age_school,2021-01-20,20827,England,25,
age_school,2021-01-21,21503,England,25,
age_school,2021-01-22,23088,England,25,
age_school,2021-01-23,19192,England,25,
age_school,2021-01-24,10826,England,25,
age_school,2021-01-25,14091,England,25,
age_school,2021-01-26,15858,England,25,
age_school,2021-01-27,16494,England,25,
age_school,2021-01-28,17142,England,25,
age_school,2021-01-29,19579,England,25,
age_school,2021-01-30,16109,England,25,
age_school,2021-01-31,11110,England,25,
age_school,2021-02-01,11536,England,25,
age_school,2021-02-02,12838,England,25,
age_school,2021-02-03,14863,England,25,
age_school,2021-02-04,15689,England,25,
age_school,2021-02-05,16535,England,25,
age_school,2021-02-06,16634,England,25,
age_school,2021-02-07,8042,England,25,
age_school,2021-02-08,9810,England,25,
age_school,2021-02-09,12440,England,25,
age_school,2021-02-10,13653,England,25,
age_school,2021-02-11,15178,England,25,
age_school,2021-02-12,17264,England,25,
age_school,2021-02-13,17975,England,25,
age_school,2021-02-14,8873,England,25,
age_school,2021-02-15,11343,England,25,
age_school,2021-02-16,16359,England,25,
age_school,2021-02-17,23597,England,25,
age_school,2021-02-18,24650,England,25,
age_school,2021-02-19,23092,England,25,
age_school,2021-02-20,23051,England,25,
age_school,2021-02-21,10073,England,25,
age_school,2021-02-22,13533,England,25,
age_school,2021-02-23,26019,England,25,
age_school,2021-02-24,34826,England,25,
age_school,2021-02-25,40847,England,25,
age_school,2021-02-26,42336,England,25,
age_school,2021-02-27,38911,England,25,
age_school,2021-02-28,16101,England,25,
age_school,2021-03-01,15779,England,25,
age_school,2021-03-02,18666,England,25,
age_school,2021-03-03,26007,England,25,
age_school,2021-03-04,34233,England,25,
age_school,2021-03-05,41585,England,25,
age_school,2021-03-06,39136,England,25,
age_school,2021-03-07,13306,England,25,
age_school,2021-03-08,18945,England,25,
age_school,2021-03-09,23524,England,25,
age_school,2021-03-10,27617,England,25,
age_school,2021-03-11,20931,England,25,
age_school,2021-03-12,37070,England,25,
age_school,2021-03-13,43512,England,25,
age_school,2021-03-14,19346,England,25,
age_school,2021-03-15,30333,England,25,
age_school,2021-03-16,40766,England,25,
age_school,2021-03-17,45313,England,25,
age_school,2021-03-18,48870,England,25,
age_school,2021-03-19,50275,England,25,
age_school,2021-03-20,50736,England,25,
age_school,2021-03-21,25919,England,25,
age_school,2021-03-22,37049,England,25,
age_school,2021-03-23,47023,England,25,
age_school,2021-03-24,54194,England,25,
age_school,2021-03-25,56298,England,25,
age_school,2021-03-26,61591,England,25,
age_school,2021-03-27,65876,England,25,
age_school,2021-03-28,34896,England,25,
age_school,2021-03-29,47803,England,25,
age_school,2021-03-30,54479,England,25,
age_school,2021-03-31,62821,England,25,
age_school,2021-04-01,57778,England,25,
age_school,2021-04-02,32027,England,25,
age_school,2021-04-03,29167,England,25,
age_school,2021-04-04,12544,England,25,
age_school,2021-04-05,15396,England,25,
age_school,2021-04-06,36108,England,25,
age_school,2021-04-07,48321,England,25,
age_school,2021-04-08,47768,England,25,
age_school,2021-04-09,48031,England,25,
age_school,2021-04-10,43869,England,25,
age_school,2021-04-11,22288,England,25,
age_school,2021-04-12,28523,England,25,
age_school,2021-04-13,34060,England,25,
age_school,2021-04-14,38149,England,25,
age_school,2021-04-15,38078,England,25,
age_school,2021-04-16,38438,England,25,
age_school,2021-04-17,36917,England,25,
age_school,2021-04-18,19566,England,25,
age_school,2021-04-19,22819,England,25,
age_school,2021-04-20,28746,England,25,
age_school,2021-04-21,34326,England,25,
age_school,2021-04-22,35451,England,25,
age_school,2021-04-23,38723,England,25,
age_school,2021-04-24,39865,England,25,
age_school,2021-04-25,20441,England,25,
age_school,2021-04-26,23962,England,25,
age_school,2021-04-27,29725,England,25,
age_school,2021-04-28,36874,England,25,
age_school,2021-04-29,39781,England,25,
age_school,2021-04-30,38652,England,25,
age_school,2021-05-01,35881,England,25,
age_school,2021-05-02,17205,England,25,
age_school,2021-05-03,11760,England,25,
age_school,2021-05-04,26722,England,25,
age_school,2021-05-05,43951,England,25,
age_school,2021-05-06,53169,England,25,
age_school,2021-05-07,60091,England,25,
age_school,2021-05-08,61626,England,25,
age_school,2021-05-09,26933,England,25,
age_school,2021-05-10,31098,England,25,
age_school,2021-05-11,56474,England,25,
age_school,2021-05-12,86519,England,25,
age_school,2021-05-13,89357,England,25,
age_school,2021-05-14,83770,England,25,
age_school,2021-05-15,94311,England,25,
age_school,2021-05-16,44422,England,25,
age_school,2021-05-17,38958,England,25,
age_school,2021-05-18,70616,England,25,
age_school,2021-05-19,99676,England,25,
age_school,2021-05-20,107645,England,25,
age_school,2021-05-21,94880,England,25,
age_school,2021-05-22,113328,England,25,
age_school,2021-05-23,52325,England,25,
age_school,2021-05-24,52330,England,25,
age_school,2021-05-25,95630,England,25,
age_school,2021-05-26,133219,England,25,
age_school,2021-05-27,142658,England,25,
age_school,2021-05-28,121138,England,25,
age_school,2021-05-29,114510,England,25,
age_school,2021-05-30,66827,England,25,
age_school,2021-05-31,55156,England,25,
age_school,2021-06-01,73122,England,25,
age_school,2021-06-02,115362,England,25,
age_school,2021-06-03,140280,England,25,
age_school,2021-06-04,133249,England,25,
age_school,2021-06-05,163612,England,25,
age_school,2021-06-06,90863,England,25,
age_school,2021-06-07,82929,England,25,
age_school,2021-06-08,106107,England,25,
age_school,2021-06-09,142720,England,25,
age_school,2021-06-10,162980,England,25,
age_school,2021-06-11,163505,England,25,
age_school,2021-06-12,195939,England,25,
age_school,2021-06-13,111429,England,25,
age_school,2021-06-14,113085,England,25,
age_school,2021-06-15,138471,England,25,
age_school,2021-06-16,142393,England,25,
age_school,2021-06-17,153441,England,25,
age_school,2021-06-18,139348,England,25,
age_school,2021-06-19,164511,England,25,
age_school,2021-06-20,79190,England,25,
age_school,2021-06-21,75266,England,25,
age_school,2021-06-22,84425,England,25,
age_school,2021-06-23,89362,England,25,
age_school,2021-06-24,100379,England,25,
age_school,2021-06-25,95118,England,25,
age_school,2021-06-26,120431,England,25,
age_school,2021-06-27,64958,England,25,
age_school,2021-06-28,52803,England,25,
age_school,2021-06-29,56230,England,25,
age_school,2021-06-30,67114,England,25,
age_school,2021-07-01,68942,England,25,
age_school,2021-07-02,59035,England,25,
age_school,2021-07-03,74082,England,25,
age_school,2021-07-04,34957,England,25,
age_school,2021-07-05,34100,England,25,
age_school,2021-07-06,44045,England,25,
age_school,2021-07-07,61324,England,25,
age_school,2021-07-08,65255,England,25,
age_school,2021-07-09,69977,England,25,
age_school,2021-07-10,87253,England,25,
age_school,2021-07-11,35159,England,25,
age_school,2021-07-12,37499,England,25,
age_school,2021-07-13,64121,England,25,
age_school,2021-07-14,77541,England,25,
age_school,2021-07-15,85625,England,25,
age_school,2021-07-16,84059,England,25,
age_school,2021-07-17,110342,England,25,
age_school,2021-07-18,57390,England,25,
age_school,2021-07-19,50610,England,25,
age_school,2021-07-20,71313,England,25,
age_school,2021-07-21,94974,England,25,
age_school,2021-07-22,111445,England,25,
age_school,2021-07-23,107131,England,25,
age_school,2021-07-24,129451,England,25,
age_school,2021-07-25,69767,England,25,
age_school,2021-07-26,80474,England,25,
age_school,2021-07-27,94049,England,25,
age_school,2021-07-28,117705,England,25,
age_school,2021-07-29,132182,England,25,
age_school,2021-07-30,128209,England,25,
age_school,2021-07-31,170365,England,25,
age_school,2021-08-01,88788,England,25,
age_school,2021-08-02,88617,England,25,
age_school,2021-08-03,109348,England,25,
age_school,2021-08-04,136796,England,25,
age_school,2021-08-05,148521,England,25,
