start_date,end_date,geography,geography_code,threshold_level,file_name,level,publication_date,proportion_pos,proportion_pos_low_95,proportion_pos_high_95
2021-01-04,2021-01-10,South West,E12000009,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.040999999999999995,0.034,0.049
2021-01-11,2021-01-17,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,national,2022-04-06,0.08800000000000001,0.077,0.1
2021-01-11,2021-01-17,North East,E12000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.079,0.067,0.09300000000000001
2021-01-11,2021-01-17,North West,E12000002,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.1,0.086,0.114
2021-01-11,2021-01-17,Yorkshire and The Humber,E12000003,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.087,0.075,0.10099999999999999
2021-01-11,2021-01-17,East Midlands,E12000004,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.071,0.061,0.083
2021-01-11,2021-01-17,West Midlands,E12000005,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.099,0.086,0.113
2021-01-11,2021-01-17,East of England,E12000006,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.07400000000000001,0.064,0.086
2021-01-11,2021-01-17,London,E12000007,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.142,0.125,0.162
2021-01-11,2021-01-17,South East,E12000008,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.062,0.054000000000000006,0.073
2021-01-11,2021-01-17,South West,E12000009,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.051,0.043,0.06
2021-01-11,2021-01-17,England,E92000001,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,national,2022-04-06,0.07200000000000001,0.063,0.081
2021-01-11,2021-01-17,North East,E12000001,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.065,0.055,0.078
2021-01-11,2021-01-17,North West,E12000002,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.081,0.07,0.094
2021-01-11,2021-01-17,Yorkshire and The Humber,E12000003,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.075,0.064,0.087
2021-01-11,2021-01-17,East Midlands,E12000004,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.062,0.052000000000000005,0.07200000000000001
2021-01-11,2021-01-17,West Midlands,E12000005,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.08,0.068,0.092
2021-01-11,2021-01-17,East of England,E12000006,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.063,0.054000000000000006,0.073
2021-01-11,2021-01-17,London,E12000007,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.10300000000000001,0.09,0.11800000000000001
2021-01-11,2021-01-17,South East,E12000008,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.055999999999999994,0.048,0.065
2021-01-11,2021-01-17,South West,E12000009,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.044000000000000004,0.037000000000000005,0.052000000000000005
2021-01-18,2021-01-24,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,national,2022-04-06,0.1,0.08800000000000001,0.113
2021-01-18,2021-01-24,North East,E12000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.08900000000000001,0.075,0.10400000000000001
2021-01-18,2021-01-24,North West,E12000002,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.11199999999999999,0.09699999999999999,0.128
2021-01-18,2021-01-24,Yorkshire and The Humber,E12000003,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.099,0.085,0.113
2021-01-18,2021-01-24,East Midlands,E12000004,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.08199999999999999,0.071,0.095
2021-01-18,2021-01-24,West Midlands,E12000005,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.111,0.09699999999999999,0.128
2021-01-18,2021-01-24,East of England,E12000006,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.086,0.075,0.099
2021-01-18,2021-01-24,London,E12000007,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.156,0.13699999999999998,0.177
2021-01-18,2021-01-24,South East,E12000008,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.073,0.063,0.084
2021-01-18,2021-01-24,South West,E12000009,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.061,0.052000000000000005,0.071
2021-01-18,2021-01-24,England,E92000001,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,national,2022-04-06,0.075,0.065,0.085
2021-01-18,2021-01-24,North East,E12000001,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.069,0.057999999999999996,0.081
2021-01-18,2021-01-24,North West,E12000002,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.084,0.073,0.09699999999999999
2021-01-18,2021-01-24,Yorkshire and The Humber,E12000003,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.076,0.065,0.08800000000000001
2021-01-18,2021-01-24,East Midlands,E12000004,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.065,0.055,0.076
2021-01-18,2021-01-24,West Midlands,E12000005,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.083,0.071,0.096
2021-01-18,2021-01-24,East of England,E12000006,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.067,0.057,0.077
2021-01-18,2021-01-24,London,E12000007,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.105,0.091,0.12
2021-01-18,2021-01-24,South East,E12000008,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.06,0.051,0.069
2021-01-18,2021-01-24,South West,E12000009,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.048,0.040999999999999995,0.057
2021-01-25,2021-01-31,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,national,2022-04-06,0.114,0.1,0.129
2021-01-25,2021-01-31,North East,E12000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.102,0.087,0.11900000000000001
2021-01-25,2021-01-31,North West,E12000002,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.127,0.111,0.146
2021-01-25,2021-01-31,Yorkshire and The Humber,E12000003,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.11199999999999999,0.09699999999999999,0.129
2021-01-25,2021-01-31,East Midlands,E12000004,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.096,0.083,0.11
2021-01-25,2021-01-31,West Midlands,E12000005,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.128,0.111,0.145
2021-01-25,2021-01-31,East of England,E12000006,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.102,0.08900000000000001,0.11699999999999999
2021-01-25,2021-01-31,London,E12000007,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.17300000000000001,0.151,0.195
2021-01-25,2021-01-31,South East,E12000008,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.086,0.07400000000000001,0.099
2021-01-25,2021-01-31,South West,E12000009,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.075,0.064,0.086
2021-01-25,2021-01-31,England,E92000001,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,national,2022-04-06,0.092,0.08,0.10400000000000001
2021-01-25,2021-01-31,North East,E12000001,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.085,0.07200000000000001,0.1
2021-01-25,2021-01-31,North West,E12000002,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.10300000000000001,0.08900000000000001,0.11800000000000001
2021-01-25,2021-01-31,Yorkshire and The Humber,E12000003,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.09300000000000001,0.08,0.107
2021-01-25,2021-01-31,East Midlands,E12000004,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.081,0.069,0.094
2021-01-25,2021-01-31,West Midlands,E12000005,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.10099999999999999,0.087,0.11599999999999999
2021-01-25,2021-01-31,East of England,E12000006,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.084,0.073,0.09699999999999999
2021-01-25,2021-01-31,London,E12000007,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.125,0.109,0.142
2021-01-25,2021-01-31,South East,E12000008,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.075,0.065,0.087
2021-01-25,2021-01-31,South West,E12000009,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.062,0.053,0.073
2021-02-01,2021-02-07,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,national,2022-04-06,0.133,0.11800000000000001,0.149
2021-02-01,2021-02-07,North East,E12000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.11800000000000001,0.102,0.136
2021-02-01,2021-02-07,North West,E12000002,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.147,0.13,0.166
2021-02-01,2021-02-07,Yorkshire and The Humber,E12000003,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.13,0.114,0.147
2021-02-01,2021-02-07,East Midlands,E12000004,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.113,0.099,0.129
2021-02-01,2021-02-07,West Midlands,E12000005,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.14800000000000002,0.13,0.16699999999999998
2021-02-01,2021-02-07,East of England,E12000006,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.122,0.107,0.138
2021-02-01,2021-02-07,London,E12000007,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.191,0.17,0.215
2021-02-01,2021-02-07,South East,E12000008,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.10400000000000001,0.09,0.11800000000000001
2021-02-01,2021-02-07,South West,E12000009,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.09300000000000001,0.081,0.106
2021-02-01,2021-02-07,England,E92000001,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,national,2022-04-06,0.106,0.094,0.11900000000000001
2021-02-01,2021-02-07,North East,E12000001,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.1,0.086,0.11599999999999999
2021-02-01,2021-02-07,North West,E12000002,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.11800000000000001,0.10400000000000001,0.134
2021-02-01,2021-02-07,Yorkshire and The Humber,E12000003,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.106,0.092,0.121
2021-02-01,2021-02-07,East Midlands,E12000004,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.095,0.08199999999999999,0.109
2021-02-01,2021-02-07,West Midlands,E12000005,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.11599999999999999,0.10099999999999999,0.132
2021-02-01,2021-02-07,East of England,E12000006,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.1,0.086,0.114
2021-02-01,2021-02-07,London,E12000007,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.14,0.12300000000000001,0.159
2021-02-01,2021-02-07,South East,E12000008,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.08900000000000001,0.077,0.102
2021-02-01,2021-02-07,South West,E12000009,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.076,0.065,0.087
2021-02-08,2021-02-14,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,national,2022-04-06,0.16,0.14400000000000002,0.17800000000000002
2021-02-08,2021-02-14,North East,E12000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.142,0.124,0.162
2021-02-08,2021-02-14,North West,E12000002,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.177,0.158,0.198
2021-02-08,2021-02-14,Yorkshire and The Humber,E12000003,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.156,0.138,0.175
2021-02-08,2021-02-14,East Midlands,E12000004,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.14,0.12300000000000001,0.157
2021-02-08,2021-02-14,West Midlands,E12000005,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.17800000000000002,0.158,0.19899999999999998
2021-02-08,2021-02-14,East of England,E12000006,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.151,0.133,0.16899999999999998
2021-02-08,2021-02-14,London,E12000007,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.218,0.195,0.243
2021-02-08,2021-02-14,South East,E12000008,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.129,0.114,0.145
2021-02-08,2021-02-14,South West,E12000009,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.12,0.105,0.136
2021-02-08,2021-02-14,England,E92000001,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,national,2022-04-06,0.134,0.11900000000000001,0.149
2021-02-08,2021-02-14,North East,E12000001,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.127,0.11,0.145
2021-02-08,2021-02-14,North West,E12000002,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.14800000000000002,0.131,0.166
2021-02-08,2021-02-14,Yorkshire and The Humber,E12000003,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.132,0.11599999999999999,0.15
2021-02-08,2021-02-14,East Midlands,E12000004,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.121,0.106,0.13699999999999998
2021-02-08,2021-02-14,West Midlands,E12000005,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.145,0.128,0.163
2021-02-08,2021-02-14,East of England,E12000006,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.127,0.11199999999999999,0.14400000000000002
2021-02-08,2021-02-14,London,E12000007,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.171,0.153,0.192
2021-02-08,2021-02-14,South East,E12000008,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.115,0.1,0.13
2021-02-08,2021-02-14,South West,E12000009,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.099,0.086,0.113
2021-02-15,2021-02-21,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,national,2022-04-06,0.19399999999999998,0.175,0.213
2021-02-15,2021-02-21,North East,E12000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.17300000000000001,0.152,0.19399999999999998
2021-02-15,2021-02-21,North West,E12000002,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.213,0.192,0.23600000000000002
2021-02-15,2021-02-21,Yorkshire and The Humber,E12000003,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.188,0.168,0.209
2021-02-15,2021-02-21,East Midlands,E12000004,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.174,0.155,0.193
2021-02-15,2021-02-21,West Midlands,E12000005,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.214,0.193,0.237
2021-02-15,2021-02-21,East of England,E12000006,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.18600000000000003,0.16699999999999998,0.20600000000000002
2021-02-15,2021-02-21,London,E12000007,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.24600000000000002,0.223,0.272
2021-02-15,2021-02-21,South East,E12000008,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.162,0.14400000000000002,0.18
2021-02-15,2021-02-21,South West,E12000009,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.156,0.138,0.174
2021-02-15,2021-02-21,England,E92000001,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,national,2022-04-06,0.159,0.142,0.175
2021-02-15,2021-02-21,North East,E12000001,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.152,0.132,0.172
2021-02-15,2021-02-21,North West,E12000002,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.175,0.156,0.19399999999999998
2021-02-15,2021-02-21,Yorkshire and The Humber,E12000003,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.155,0.13699999999999998,0.174
2021-02-15,2021-02-21,East Midlands,E12000004,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.146,0.128,0.163
2021-02-15,2021-02-21,West Midlands,E12000005,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.17,0.152,0.191
2021-02-15,2021-02-21,East of England,E12000006,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.153,0.135,0.171
2021-02-15,2021-02-21,London,E12000007,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.198,0.17800000000000002,0.22
2021-02-15,2021-02-21,South East,E12000008,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.139,0.122,0.155
2021-02-15,2021-02-21,South West,E12000009,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.121,0.106,0.13699999999999998
2021-02-22,2021-02-28,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,national,2022-04-06,0.243,0.222,0.265
2021-02-22,2021-02-28,North East,E12000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.221,0.19699999999999998,0.245
2021-02-22,2021-02-28,North West,E12000002,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.265,0.24100000000000002,0.29
2021-02-22,2021-02-28,Yorkshire and The Humber,E12000003,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.237,0.214,0.26
2021-02-22,2021-02-28,East Midlands,E12000004,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.226,0.205,0.248
2021-02-22,2021-02-28,West Midlands,E12000005,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.267,0.243,0.292
2021-02-22,2021-02-28,East of England,E12000006,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.23800000000000002,0.21600000000000003,0.261
2021-02-22,2021-02-28,London,E12000007,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.287,0.261,0.314
2021-02-22,2021-02-28,South East,E12000008,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.212,0.192,0.233
2021-02-22,2021-02-28,South West,E12000009,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.209,0.18899999999999997,0.231
2021-02-22,2021-02-28,England,E92000001,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,national,2022-04-06,0.149,0.134,0.165
2021-02-22,2021-02-28,North East,E12000001,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.14400000000000002,0.126,0.163
2021-02-22,2021-02-28,North West,E12000002,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.16399999999999998,0.146,0.183
2021-02-22,2021-02-28,Yorkshire and The Humber,E12000003,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.145,0.127,0.163
2021-02-22,2021-02-28,East Midlands,E12000004,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.138,0.122,0.155
2021-02-22,2021-02-28,West Midlands,E12000005,higher,/Users/eidesfun/code/inc2prev/data-processed/ab/20220406covid19infectionsurveydatasetsab.xlsx,regional,2022-04-06,0.16,0.142,0.179
